Start date;End date;Biomass [MW] Calculated resolutions;Hydropower [MW] Calculated resolutions;Wind offshore [MW] Calculated resolutions;Wind onshore [MW] Calculated resolutions;Photovoltaics [MW] Calculated resolutions;Other renewable [MW] Calculated resolutions;Nuclear [MW] Calculated resolutions;Lignite [MW] Calculated resolutions;Hard coal [MW] Calculated resolutions;Fossil gas [MW] Calculated resolutions;Hydro pumped storage [MW] Calculated resolutions;Other conventional [MW] Calculated resolutions
Nov 19, 2024 10:00 AM;Nov 19, 2024 11:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 19, 2024 11:00 AM;Nov 19, 2024 12:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 19, 2024 12:00 PM;Nov 19, 2024 1:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 19, 2024 1:00 PM;Nov 19, 2024 2:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 19, 2024 2:00 PM;Nov 19, 2024 3:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 19, 2024 3:00 PM;Nov 19, 2024 4:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 19, 2024 4:00 PM;Nov 19, 2024 5:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 19, 2024 5:00 PM;Nov 19, 2024 6:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 19, 2024 6:00 PM;Nov 19, 2024 7:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 19, 2024 7:00 PM;Nov 19, 2024 8:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 19, 2024 8:00 PM;Nov 19, 2024 9:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 19, 2024 9:00 PM;Nov 19, 2024 10:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 19, 2024 10:00 PM;Nov 19, 2024 11:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 19, 2024 11:00 PM;Nov 20, 2024 12:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 12:00 AM;Nov 20, 2024 1:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 1:00 AM;Nov 20, 2024 2:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 2:00 AM;Nov 20, 2024 3:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 3:00 AM;Nov 20, 2024 4:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 4:00 AM;Nov 20, 2024 5:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 5:00 AM;Nov 20, 2024 6:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 6:00 AM;Nov 20, 2024 7:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 7:00 AM;Nov 20, 2024 8:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 8:00 AM;Nov 20, 2024 9:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 9:00 AM;Nov 20, 2024 10:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 10:00 AM;Nov 20, 2024 11:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 11:00 AM;Nov 20, 2024 12:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 12:00 PM;Nov 20, 2024 1:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 1:00 PM;Nov 20, 2024 2:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 2:00 PM;Nov 20, 2024 3:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 3:00 PM;Nov 20, 2024 4:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 4:00 PM;Nov 20, 2024 5:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 5:00 PM;Nov 20, 2024 6:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 6:00 PM;Nov 20, 2024 7:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 7:00 PM;Nov 20, 2024 8:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 8:00 PM;Nov 20, 2024 9:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 9:00 PM;Nov 20, 2024 10:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 10:00 PM;Nov 20, 2024 11:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 20, 2024 11:00 PM;Nov 21, 2024 12:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 12:00 AM;Nov 21, 2024 1:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 1:00 AM;Nov 21, 2024 2:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 2:00 AM;Nov 21, 2024 3:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 3:00 AM;Nov 21, 2024 4:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 4:00 AM;Nov 21, 2024 5:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 5:00 AM;Nov 21, 2024 6:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 6:00 AM;Nov 21, 2024 7:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 7:00 AM;Nov 21, 2024 8:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 8:00 AM;Nov 21, 2024 9:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 9:00 AM;Nov 21, 2024 10:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 10:00 AM;Nov 21, 2024 11:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 11:00 AM;Nov 21, 2024 12:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 12:00 PM;Nov 21, 2024 1:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 1:00 PM;Nov 21, 2024 2:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 2:00 PM;Nov 21, 2024 3:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 3:00 PM;Nov 21, 2024 4:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 4:00 PM;Nov 21, 2024 5:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 5:00 PM;Nov 21, 2024 6:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 6:00 PM;Nov 21, 2024 7:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 7:00 PM;Nov 21, 2024 8:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 8:00 PM;Nov 21, 2024 9:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 9:00 PM;Nov 21, 2024 10:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 10:00 PM;Nov 21, 2024 11:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 21, 2024 11:00 PM;Nov 22, 2024 12:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 12:00 AM;Nov 22, 2024 1:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 1:00 AM;Nov 22, 2024 2:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 2:00 AM;Nov 22, 2024 3:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 3:00 AM;Nov 22, 2024 4:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 4:00 AM;Nov 22, 2024 5:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 5:00 AM;Nov 22, 2024 6:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 6:00 AM;Nov 22, 2024 7:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 7:00 AM;Nov 22, 2024 8:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 8:00 AM;Nov 22, 2024 9:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 9:00 AM;Nov 22, 2024 10:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 10:00 AM;Nov 22, 2024 11:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 11:00 AM;Nov 22, 2024 12:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 12:00 PM;Nov 22, 2024 1:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 1:00 PM;Nov 22, 2024 2:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 2:00 PM;Nov 22, 2024 3:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 3:00 PM;Nov 22, 2024 4:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 4:00 PM;Nov 22, 2024 5:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 5:00 PM;Nov 22, 2024 6:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 6:00 PM;Nov 22, 2024 7:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 7:00 PM;Nov 22, 2024 8:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 8:00 PM;Nov 22, 2024 9:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 9:00 PM;Nov 22, 2024 10:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 10:00 PM;Nov 22, 2024 11:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 22, 2024 11:00 PM;Nov 23, 2024 12:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 12:00 AM;Nov 23, 2024 1:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 1:00 AM;Nov 23, 2024 2:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 2:00 AM;Nov 23, 2024 3:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 3:00 AM;Nov 23, 2024 4:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 4:00 AM;Nov 23, 2024 5:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 5:00 AM;Nov 23, 2024 6:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 6:00 AM;Nov 23, 2024 7:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 7:00 AM;Nov 23, 2024 8:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 8:00 AM;Nov 23, 2024 9:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 9:00 AM;Nov 23, 2024 10:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 10:00 AM;Nov 23, 2024 11:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 11:00 AM;Nov 23, 2024 12:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 12:00 PM;Nov 23, 2024 1:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 1:00 PM;Nov 23, 2024 2:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 2:00 PM;Nov 23, 2024 3:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 3:00 PM;Nov 23, 2024 4:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 4:00 PM;Nov 23, 2024 5:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 5:00 PM;Nov 23, 2024 6:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 6:00 PM;Nov 23, 2024 7:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 7:00 PM;Nov 23, 2024 8:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 8:00 PM;Nov 23, 2024 9:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 9:00 PM;Nov 23, 2024 10:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 10:00 PM;Nov 23, 2024 11:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 23, 2024 11:00 PM;Nov 24, 2024 12:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 12:00 AM;Nov 24, 2024 1:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 1:00 AM;Nov 24, 2024 2:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 2:00 AM;Nov 24, 2024 3:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 3:00 AM;Nov 24, 2024 4:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 4:00 AM;Nov 24, 2024 5:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 5:00 AM;Nov 24, 2024 6:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 6:00 AM;Nov 24, 2024 7:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 7:00 AM;Nov 24, 2024 8:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 8:00 AM;Nov 24, 2024 9:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 9:00 AM;Nov 24, 2024 10:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 10:00 AM;Nov 24, 2024 11:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 11:00 AM;Nov 24, 2024 12:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 12:00 PM;Nov 24, 2024 1:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 1:00 PM;Nov 24, 2024 2:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 2:00 PM;Nov 24, 2024 3:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 3:00 PM;Nov 24, 2024 4:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 4:00 PM;Nov 24, 2024 5:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 5:00 PM;Nov 24, 2024 6:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 6:00 PM;Nov 24, 2024 7:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 7:00 PM;Nov 24, 2024 8:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 8:00 PM;Nov 24, 2024 9:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 9:00 PM;Nov 24, 2024 10:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 10:00 PM;Nov 24, 2024 11:00 PM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 24, 2024 11:00 PM;Nov 25, 2024 12:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 25, 2024 12:00 AM;Nov 25, 2024 1:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 25, 2024 1:00 AM;Nov 25, 2024 2:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
Nov 25, 2024 2:00 AM;Nov 25, 2024 3:00 AM;8,577.00;5,112.00;8,456.00;59,841.00;76,601.00;410.00;-;18,363.00;12,966.00;36,255.00;9,449.00;8,813.00
